srcIp,dstIp,srcPort,dstPort,protocol
10.22.16.33,10.10.240.125,36264,58625,['tcp']
10.22.16.33,10.10.240.125,46750,48533,['tcp']
10.22.16.33,10.10.240.125,35694,58625,['tcp']
10.22.16.33,10.10.240.125,54425,48533,['tcp']
10.22.16.33,10.10.240.125,35836,58625,['tcp']
10.22.16.33,10.10.240.125,36382,58625,['tcp']
10.22.16.33,10.10.240.125,36404,58625,['tcp']
10.22.25.21,10.10.240.125,52256,3306,"['tcp', 'mysql']"
10.22.16.33,10.10.240.125,36408,58625,['tcp']
10.22.16.226,10.10.240.104,41264,12834,['tcp']
10.22.16.75,10.10.240.104,58646,12834,['tcp']
10.22.16.229,10.10.240.104,38140,12834,['tcp']
10.22.16.33,10.10.240.125,46868,48533,['tcp']
10.22.16.33,10.10.240.125,36472,58625,['tcp']
10.22.16.33,10.10.240.125,36496,58625,['tcp']
10.22.16.33,10.10.240.125,35892,58625,['tcp']
10.22.16.33,10.10.240.125,57730,48533,['tcp']
10.22.16.33,10.10.240.125,36498,58625,['tcp']
10.22.16.33,10.10.240.125,35898,58625,['tcp']
10.22.16.33,10.10.240.125,36514,58625,['tcp']
10.22.16.33,10.10.240.125,36516,58625,['tcp']
10.22.16.33,10.10.240.125,36082,58625,['tcp']
10.22.16.33,10.10.240.125,59887,48533,['tcp']
10.22.16.33,10.10.240.125,36084,58625,['tcp']
10.22.16.33,10.10.240.125,41509,48533,['tcp']
10.22.16.33,10.10.240.125,36096,58625,['tcp']
10.22.16.33,10.10.240.125,35584,58625,['tcp']
10.22.25.81,10.10.240.99,40534,8086,"['tcp', 'http']"
10.22.25.21,10.10.240.116,60164,3306,['tcp']
10.22.25.21,10.10.240.118,40978,8814,"['tcp', 'mysql']"
10.22.25.21,10.10.240.116,60178,3306,['tcp']
10.22.25.21,10.10.240.125,48290,3306,['tcp']
10.22.16.33,10.10.240.125,60396,48533,['tcp']
10.22.25.21,10.10.240.116,60410,3306,['tcp']
10.22.25.21,10.10.240.116,60844,3306,"['tcp', 'mysql']"
10.22.16.33,10.10.240.125,36120,58625,['tcp']
10.22.16.33,10.10.240.125,36134,58625,['tcp']
10.22.16.33,10.10.240.125,35604,58625,['tcp']
10.22.16.33,10.10.240.125,35614,58625,['tcp']
10.22.16.33,10.10.240.125,35616,58625,['tcp']
10.22.16.33,10.10.240.125,34758,48533,['tcp']
10.22.16.237,10.10.240.104,47098,12834,"['tcp', 'http2']"
10.22.25.21,10.10.240.116,60138,3306,['tcp']
10.22.16.75,10.10.240.104,56906,12834,['tcp']
10.22.16.75,10.10.240.104,45898,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.123,46838,2181,['tcp']
10.22.16.33,10.10.240.125,35988,58625,['tcp']
10.22.16.131,10.10.240.104,39162,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,35524,58625,['tcp']
10.22.16.33,10.10.240.125,40221,48533,['tcp']
10.22.16.33,10.10.240.125,35992,58625,['tcp']
10.22.16.33,10.10.240.124,50710,2181,['tcp']
10.22.16.33,10.10.240.123,46640,2181,['tcp']
10.22.16.33,10.10.240.125,36030,58625,['tcp']
10.22.16.33,10.10.240.125,33238,2181,['tcp']
10.22.16.33,10.10.240.123,46648,2181,['tcp']
10.22.16.33,10.10.240.125,35758,58625,['tcp']
10.22.16.33,10.10.240.125,36316,58625,['tcp']
10.22.16.33,10.10.240.125,54635,48533,['tcp']
10.22.16.131,10.10.240.104,44486,12834,['tcp']
10.22.16.33,10.10.240.125,36342,58625,['tcp']
